FindingCode,Severity,ScopeName,RuleName,Issue,Recommendation,EstimatedMinutesToResolve,ObjectValue,DuplicateObjectNames,DuplicateCount,AnyCount,LogSetting,ProfileGroup,ShadowingRule
MDR,low,Tierrascalientes,DMVPN VRF1 Inbound,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Tierrascalientes,DMVPN-VRF2,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Tierrascalientes,DMVPN-VRF2,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Tierrascalientes,DMVPN-VRF2,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Tierrascalientes,Executive Users,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Tierrascalientes,Executive Users,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Tierrascalientes,Executive Users,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Tierrascalientes,Streaming Media Web Access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Tierrascalientes,Streaming Media Web Access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Tierrascalientes,Streaming Media Web Access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Tierrascalientes,Common-Web,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Tierrascalientes,Common-Web,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Tierrascalientes,Common-Web,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Tierrascalientes,Allowed Apps,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Tierrascalientes,Allowed Apps,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Tierrascalientes,Allowed Apps,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Tierrascalientes,Hamaden Citrix,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Tierrascalientes,Hamaden Citrix,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Tierrascalientes,Hamaden Citrix,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Tierrascalientes,Atsumitec IMAP,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Tierrascalientes,Atsumitec IMAP,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Tierrascalientes,Atsumitec IMAP,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Tierrascalientes,Atsumitec itunes base,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Tierrascalientes,Atsumitec itunes base,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Tierrascalientes,Atsumitec itunes base,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Tierrascalientes,TTAQUE Email,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Tierrascalientes,TTAQUE Email,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Tierrascalientes,TTAQUE Email,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Tierrascalientes,TTAQUE Email,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Tierrascalientes,Missed Apps,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Tierrascalientes,Missed Apps,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Tierrascalientes,Missed Apps,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Tierrascalientes,Alternate ports http,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Tierrascalientes,Alternate ports http,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Tierrascalientes,Alternate ports http,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Tierrascalientes,Allowed Apps - Alt ports,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Tierrascalientes,Allowed Apps - Alt ports,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Tierrascalientes,Allowed Apps - Alt ports,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Tierrascalientes,Superticket Portal,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Tierrascalientes,Superticket Portal,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Tierrascalientes,Superticket Portal,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
SHADOW_RULE,medium,Monterrey,Streaming Media Web Access,Rule is shadowed by earlier rule 'Executive Users',"Review rule order. Consider moving 'Streaming Media Web Access' above 'Executive Users' if needed, or remove it if redundant.",15,,,0,,,,Executive Users
SHADOW_RULE,medium,Monterrey,Dropbox Access,Rule is shadowed by earlier rule 'Executive Users',"Review rule order. Consider moving 'Dropbox Access' above 'Executive Users' if needed, or remove it if redundant.",15,,,0,,,,Executive Users
SHADOW_RULE,medium,Monterrey,Allowed Apps,Rule is shadowed by earlier rule 'Executive Users',"Review rule order. Consider moving 'Allowed Apps' above 'Executive Users' if needed, or remove it if redundant.",15,,,0,,,,Executive Users
SHADOW_RULE,medium,Monterrey,POP 3 Tomen email access,Rule is shadowed by earlier rule 'Executive Users',"Review rule order. Consider moving 'POP 3 Tomen email access' above 'Executive Users' if needed, or remove it if redundant.",15,,,0,,,,Executive Users
MSEL,medium,Monterrey,DMVPN-Inbound,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Monterrey,DMVPN-Inbound,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Monterrey,Allow SSH access from CTQ,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Monterrey,Allow SSH access from CTQ,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
DR,low,Monterrey,Allow SSH access from CTQ-1,Rule is disabled,Review whether this disabled rule is still needed or should be removed.,5,,,0,,,,
OPR,medium,Monterrey,DMVPN-INBOUND,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Monterrey,DMVPN-INBOUND,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Monterrey,DMVPN-INBOUND,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Monterrey,DMVPN-INBOUND,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Monterrey,DMVPN-VRF1,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MDR,low,Monterrey,DMVPN-VRF1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Monterrey,DMVPN-VRF2,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Monterrey,DMVPN-VRF2,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Monterrey,DMVPN-VRF2,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Monterrey,Executive Users,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Monterrey,Executive Users,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Monterrey,Executive Users,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Monterrey,Executive Users,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Monterrey,Streaming Media Web Access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Monterrey,Streaming Media Web Access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Monterrey,Streaming Media Web Access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Monterrey,Dropbox Access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Monterrey,Dropbox Access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Monterrey,Dropbox Access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Monterrey,Common-Web,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Monterrey,Common-Web,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Monterrey,Common-Web,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Monterrey,Alternate ports http,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Monterrey,Alternate ports http,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Monterrey,Alternate ports http,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Monterrey,Alternate ports http,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Monterrey,Skype fix temp,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Monterrey,Skype fix temp,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Monterrey,Skype fix temp,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Monterrey,Skype fix temp,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Monterrey,Allowed Apps,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Monterrey,Allowed Apps,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Monterrey,Allowed Apps,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Monterrey,Allowed Apps - Alt ports,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Monterrey,Allowed Apps - Alt ports,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Monterrey,Allowed Apps - Alt ports,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Monterrey,Allow Scan to email,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Monterrey,Allow Scan to email,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Monterrey,Allow Scan to email,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Monterrey,Hamaden citrix website,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Monterrey,Hamaden citrix website,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
DR,low,Monterrey,Caaarem.QE lotus notes,Rule is disabled,Review whether this disabled rule is still needed or should be removed.,5,,,0,,,,
OPR,medium,Monterrey,SSL off port browsing,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Monterrey,SSL off port browsing,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
OPR,medium,Monterrey,Https Sites off port browsing,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Monterrey,Https Sites off port browsing,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Monterrey,Https Sites off port browsing,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Monterrey,Https Sites off port browsing,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Monterrey,POP 3 Tomen email access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Monterrey,POP 3 Tomen email access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Monterrey,TTCM email access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Monterrey,TTCM email access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Monterrey,TTCM email access,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Monterrey,TTCM email access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Monterrey,TTAQUE Email,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
